date-time,spread,high,open,close,low,volume,cp-stddev,rsi,MovingAvg5,MovingAvg14,MovingAvg30,MovingAvg60,MovingAvg120,MovingAvg240,MovingAvg500,ORDER
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,2.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,2.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,2.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,3.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,3.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,2.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,2.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,3.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,5.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,3.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,3.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,2.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,1.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,3.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,3.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,0.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,3.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
2025.06.03 20:38,5.00000000,143.88700000,143.88500000,143.86900000,143.86300000,89.00000000,0.02661817,33.98488833,143.88685752,143.91485669,143.94075816,143.92754169,143.81505626,143.58908327,143.33206990,SELL
